#{"t_start": 1574322396.451693, "env_id": "LunarLanderContinuous-v2"}
r,l,t
279.537232,313,2085.142785
246.751933,197,2086.005116
97.196265,1000,2091.420336
254.117095,284,2092.686864
86.849273,1000,2098.305493
34.646175,125,2098.833985
257.092463,168,2099.536915
244.543398,168,2100.24191
232.417583,303,2101.610589
30.312461,125,2102.126657
231.109477,215,2103.06745
235.022589,881,2107.433141
277.312272,219,2108.416989
215.250914,313,2109.886347
255.34754,187,2110.672548
265.619198,196,2111.522781
224.392778,341,2113.165368
256.02789,157,2113.827809
275.949377,352,2115.524942
286.886041,162,2116.22668
251.423548,244,2117.290105
273.891961,272,2118.539535
-8.238441,96,2118.949863
222.47132,339,2120.586552
263.361844,230,2121.608367
260.108734,440,2123.772213
236.569772,298,2125.199003
276.652221,224,2126.211175
287.03575,243,2127.288762
265.186538,185,2128.095349
289.578079,216,2129.031182
269.629238,248,2130.150663
247.169184,219,2131.099125
244.799998,171,2131.840991
264.431057,164,2132.529103
38.653639,144,2133.144446
35.857545,170,2133.896537
305.975323,206,2134.77256
236.557036,179,2135.518088
240.385285,166,2136.21064
22.153515,181,2136.991391
264.877119,539,2139.45649
229.423226,303,2140.85206
286.322746,156,2141.508158
263.480055,189,2142.280441
264.293858,181,2143.055988
3.003825,132,2143.60397
238.593882,304,2145.009117
16.695409,121,2145.515905
245.11385,198,2146.35952
208.53683,434,2148.603182
234.467448,220,2149.557955
249.130324,542,2152.006872
285.72622,249,2153.108004
223.89074,359,2154.87658
240.353963,218,2155.812269
32.835556,132,2156.367945
252.150053,680,2159.966847
246.287596,202,2160.812983
81.44349,115,2161.310291
16.999458,153,2161.953985
269.019775,180,2162.720762
249.889981,182,2163.489088
21.189776,140,2164.100023
229.33933,173,2164.842206
288.215111,224,2165.85068
274.999156,371,2167.590096
39.583214,134,2168.175571
272.130196,211,2169.115861
249.077683,143,2169.731974
266.605431,216,2170.690864
26.861663,148,2171.322527
-5.847829,1000,2177.29982
-7.826814,1000,2184.039461
244.033155,180,2184.804391
61.186173,185,2185.572064
-31.570397,1000,2191.466292
258.560728,203,2192.37902
146.098118,1000,2198.174045
269.25009,178,2199.035324
299.782043,143,2199.743145
230.369014,188,2200.694847
259.436837,179,2201.598424
256.464932,159,2202.386632
265.065746,204,2203.34552
202.745138,301,2205.234529
271.581246,163,2206.259739
206.413795,435,2209.14701
238.645677,937,2215.052472
235.89594,218,2216.183943
259.977782,265,2217.607883
273.280752,191,2218.52604
272.761431,168,2219.264945
300.928963,162,2219.969371
243.410039,179,2220.721927
289.616319,200,2221.65726
283.466137,186,2222.512944
257.246559,291,2224.182236
254.620923,205,2225.185591
213.069186,341,2227.107897
276.5173,175,2228.118661
255.743158,182,2228.954673
313.99641,160,2229.781705
256.392333,211,2230.778532
263.037226,173,2231.530616
266.868318,169,2232.274819
288.063685,283,2233.60732
270.383861,197,2234.474586
143.024653,1000,2239.867213
253.994048,181,2240.694115
137.629693,1000,2245.764526
251.042151,164,2246.501736
297.319909,212,2247.535161
294.489296,254,2248.713079
272.057112,210,2249.673384
-182.504958,131,2250.270971
38.177823,133,2250.845406
235.336693,280,2252.327277
273.099856,198,2253.389964
-210.61968,118,2253.937664
266.013243,200,2254.861958
256.990214,159,2255.547108
264.956987,387,2257.376601
64.393915,114,2257.842592
257.341252,152,2258.471332
273.087072,250,2259.571637
253.613859,181,2260.326087
272.384228,195,2261.131113
264.345953,181,2261.875788
235.277578,179,2262.641481
264.795294,151,2263.270603
229.323407,990,2268.34564
19.72997,149,2268.986067
257.773984,186,2269.793192
224.504623,196,2270.688897
256.340448,211,2271.621638
247.632008,166,2272.353717
215.886058,452,2274.598687
244.894804,254,2275.794682
233.483026,422,2277.721198
263.351951,416,2279.579238
237.458907,163,2280.24859
249.697747,168,2280.949791
281.060142,159,2281.614524
235.150797,226,2282.641227
238.376995,166,2283.334621
318.953996,203,2284.213413
280.210875,190,2285.008754
244.164653,194,2285.820789
264.19982,176,2286.567496
-60.158972,489,2288.762777
255.575652,186,2289.641892
219.353312,446,2291.652729
275.310193,237,2292.706142
220.660003,195,2293.545997
290.976407,134,2294.10827
247.14377,217,2295.056414
274.200867,179,2295.815609
259.139889,298,2297.207233
281.479815,165,2297.909515
291.430111,155,2298.570157
187.960095,658,2301.772632
290.142845,164,2302.471233
263.326532,179,2303.241994
56.894187,126,2303.778758
233.406115,528,2306.215866
269.008274,182,2306.957906
264.237373,197,2307.772299
271.563732,225,2308.737906
202.136753,384,2310.529394
39.992737,108,2310.974418
272.76158,187,2311.756442
245.988438,198,2312.61619
136.690475,1000,2317.70919
254.536349,191,2318.580978
254.055645,226,2319.59945
