#{"t_start": 1574128885.7967381, "env_id": "BipedalWalker-v2"}
r,l,t
-94.265911,313,242.12661
-103.710733,228,242.43422
-76.908314,249,242.766535
-87.034694,131,242.940196
-86.83008,252,243.273567
-81.879475,273,243.626648
-13.70149,1072,245.035233
-63.585367,577,245.767738
-94.208413,89,245.898292
130.509764,1600,247.966505
141.691488,1600,250.057759
-107.225697,68,250.137471
-69.700776,336,250.590805
-81.548686,185,250.820796
-42.167252,561,251.570344
193.166624,1600,253.629135
-69.471642,338,254.080699
-105.503871,53,254.14376
-57.992279,394,254.656883
-71.338316,248,254.982015
-105.06833,69,255.09164
-89.438936,150,255.287109
-99.638112,96,255.42528
-108.052688,50,255.48421
-101.629242,78,255.601686
-114.226447,93,255.705893
-109.061356,80,255.827011
-98.148533,148,256.020719
-85.096142,177,256.273774
-92.542609,173,256.492958
-77.66872,221,256.791384
-119.213396,97,256.902211
-87.470418,188,257.168324
-47.89689,485,257.801604
-110.175146,91,257.905801
-124.2584,111,258.06077
-81.864716,215,258.356147
-132.612665,138,258.541088
-121.255405,77,258.659443
-101.138577,88,258.760959
-96.721063,102,258.905878
-16.374082,674,259.769713
-111.89058,78,259.888567
-117.312876,112,260.044348
-115.230758,100,260.188815
-49.806408,515,260.857012
-96.507811,120,261.020456
-114.388508,109,261.172234
152.84465,1600,263.221057
184.96348,1600,265.307619
-95.346368,188,265.543337
163.552224,1600,267.601795
9.654429,1028,268.965544
-48.158476,403,269.482779
-102.845036,135,269.664343
-104.041492,74,269.749301
-57.719911,550,270.48519
-116.940898,99,270.596914
-110.259206,122,270.763019
-133.893721,124,270.931807
-101.931512,102,271.076011
-101.749615,75,271.191772
-109.070509,45,271.245865
-100.413835,88,271.376708
-112.512864,87,271.478395
-98.835775,99,271.620207
6.82847,1111,273.069373
-106.945379,51,273.130104
184.420164,1600,275.205728
73.380344,1411,277.017145
-107.577729,74,277.102607
-109.35615,127,277.274232
52.781852,1482,279.202147
-103.58633,82,279.324678
-75.685438,346,279.755093
-114.2295,79,279.874885
-105.014353,64,279.949738
-118.443858,60,280.050526
-116.525486,104,280.197793
-122.580822,110,280.350681
-117.557224,79,280.44146
-108.959682,146,280.63299
-108.126304,78,280.751967
-123.60884,182,280.983015
-119.056096,144,281.173514
-112.403537,76,281.289429
-119.96211,89,281.419644
-70.244488,291,281.789682
-108.621219,78,281.908262
-98.961102,88,282.009246
-60.668563,336,282.459901
-111.99773,102,282.603931
-109.623319,84,282.699936
-112.222731,70,282.81022
-108.916499,117,282.97133
-106.721655,55,283.035432
-108.6942,94,283.170412
-120.696318,118,283.331248
-58.112148,241,283.649752
-95.834509,141,283.834711
-92.881195,177,284.058508
-52.244783,353,284.526174
-102.122155,64,284.630411
-119.483542,83,284.724854
-112.398514,75,284.841235
-91.957876,149,285.036134
-3.860936,647,285.893691
-102.041882,68,286.00451
-109.284767,50,286.064381
-15.41088,550,286.783174
-116.210257,80,286.909437
-112.092356,59,286.980436
-117.288802,80,287.101483
-107.475702,63,287.175401
-114.149605,101,287.318759
-98.220368,102,287.463325
-108.482439,70,287.57308
-116.579425,77,287.663182
-105.120542,70,287.773704
-100.494523,100,287.887447
7.445733,804,288.96713
16.695161,807,290.027364
-102.029133,81,290.15111
-45.527593,411,290.681254
-114.572188,131,290.855357
-99.117141,108,291.005271
-107.164565,68,291.082627
-23.200117,637,291.911434
-116.014363,77,292.027623
-71.734645,284,292.390948
-111.989946,90,292.522116
8.001225,740,293.489517
-103.988013,72,293.572533
-56.718006,463,294.188342
-117.494464,75,294.274518
26.475965,811,295.343358
-108.348113,86,295.442754
-108.170342,170,295.689187
21.480057,778,296.720751
-99.675054,152,296.927131
-112.571128,78,297.045298
-108.47614,63,297.118766
-33.946816,443,297.712799
-114.608187,71,297.794718
-92.459248,200,298.0724
-110.568397,75,298.159816
-110.404857,63,298.261843
-125.889087,116,298.420724
-110.933223,105,298.538613
-115.453085,79,298.658455
-103.160747,88,298.78906
-113.30547,99,298.928296
-115.872084,92,299.032175
233.240301,1422,300.871492
-46.326842,571,301.637785
-106.958503,79,301.729536
-117.174681,84,301.854815
84.642238,1482,303.790401
223.018413,1545,305.789495
-105.713036,59,305.857928
233.895201,1443,307.71872
-96.947881,124,307.887774
-108.064571,78,308.007506
-115.535069,87,308.136439
-118.116826,73,308.22038
-50.04892,332,308.663642
-116.746953,138,308.846812
-118.968082,90,308.977492
96.98993,1090,310.386992
-114.345222,83,310.517367
-110.157273,62,310.590562
-108.35094,84,310.723816
-121.219743,106,310.879987
-118.92019,116,311.04413
-122.289897,112,311.229581
-87.006814,124,311.432207
-106.465937,58,311.529495
-103.757525,74,311.655767
-132.332053,180,311.899473
-97.419625,106,312.052681
-126.375361,120,312.231338
-129.699991,96,312.343869
-111.682311,66,312.462238
-124.873225,109,312.62896
-106.414841,191,312.872038
-104.795461,86,313.001328
-114.132971,73,313.115696
-123.599196,122,313.282009
-122.861239,71,313.364166
-110.785704,63,313.465753
-127.131756,175,313.687744
-107.615789,62,313.759182
-110.982105,93,313.894133
-119.836355,97,314.034064
-114.254504,81,314.155971
-109.538045,41,314.205531
-106.183055,52,314.265968
-110.388308,60,314.36446
-110.163158,68,314.443233
-70.250745,268,314.788199
-102.160105,64,314.89219
-127.339668,122,315.057619
-110.457884,61,315.127927
-109.067697,57,315.223484
-111.315618,116,315.381281
-110.323429,64,315.454684
-109.917558,59,315.553353
-79.080599,271,315.901104
-111.035511,85,315.997752
-42.420942,554,316.733324
-101.025475,106,316.882675
-104.974763,58,316.950391
-104.608128,58,317.018472
-119.826651,71,317.129176
-125.345892,136,317.310646
-101.032662,71,317.421649
-128.701021,113,317.576123
-112.525355,48,317.633222
-124.564284,118,317.793059
-107.545871,61,317.86355
-109.148826,52,317.953155
-128.811433,95,318.060338
-120.982538,86,318.188019
-111.692855,58,318.284364
-109.008939,62,318.355598
-117.369904,148,318.548772
-108.574211,47,318.633986
-116.255858,55,318.698362
-113.289858,73,318.810353
-105.654778,101,318.922372
-87.684237,186,319.183408
-111.024374,74,319.268548
-116.98499,91,319.399623
-117.926024,101,319.541766
-107.949804,80,319.662123
-107.399507,72,319.742774
-110.819558,48,319.79886
